url,id,question,answers,is_impossible
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/what-types-of-corticosteroids-are-used-to-treat-mild-to-moderate-psoriasis,a83fe79829a8a28bbdb389a176f4ff34,What types of corticosteroids are used to treat mild to moderate psoriasis?,"[{'text': ""Types of corticosteroids: There are a variety of steroid creams, gels, lotions, and shampoos. They range from weak to strong. The stronger the steroid, the more effective it is. However, stronger steroids also cause more side effects. Lower-strength steroids are best for treating sensitive areas for limited periods of time, like the face, groin, and breasts. Higher-strength steroids are best for areas of the skin that don't clear up with milder steroids or areas with thicker plaques."", 'answer_span': [16, 17, 18, 19, 20, 21], 'answer_start': 1697, 'answer_starts': [[1697, 93], [1791, 31], [1823, 51], [1875, 56], [1932, 125], [2058, 127]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/what-are-the-symptoms-of-mild-to-moderate-psoriasis,560c207fdfea55da14bf526461a6bfd0,What is mild to moderate psoriasis?,"[{'text': 'Mild to moderate psoriasis means that the red, scaly patches (""plaques"") cover less than 10% of your body. But just because your psoriasis is called ""mild"" doesn\'t mean it\'s easy to live with. If the patches are in visible places like your hands or legs, you may be embarrassed to go out without wearing long sleeves and pants. Also, small areas of psoriasis can turn into big problems if they\'re itchy or painful. Your goal is to have clearer skin. To do that, you and your doctor need to find the right psoriasis treatment.', 'answer_span': [0, 1, 2, 3, 4, 5], 'answer_start': 0, 'answer_starts': [[0, 106], [107, 85], [193, 134], [328, 86], [415, 34], [450, 75]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/what-are-the-side-effects-of-vitamin-d-creams-used-to-treat-psoriasis,bf30705de815a64aa8b860c0336bd6d3,What are the side effects of Vitamin D creams used to treat psoriasis?,"[{'text': 'Vitamin D creams include: Calcipotriene ( Dovonex, Sorilux, Taclonex) Calcitriol ( Vectical) Side effects include skin irritation, burning, itching, dry skin, peeling skin, or rash. In rare cases, too much vitamin D can be absorbed into the body, which can lead to increased levels of calcium.', 'answer_span': [27, 28], 'answer_start': 2756, 'answer_starts': [[2756, 181], [2938, 111]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/what-treatments-are-usually-used-at-the-start-of-psoriasis-treatment,592d6882da948d0428785c2d04367a18,What do doctors try first to treat mild to moderate psoriasis?,"[{'text': 'But just because your psoriasis is called ""mild"" doesn\'t mean it\'s easy to live with. Often the first treatment you\'ll try is a skin cream or ointment. If a mild treatment doesn\'t work, you\'ll move up to stronger treatments until your doctor finds one that helps you.', 'answer_span': [1, 11, 12], 'answer_start': None, 'answer_starts': [[107, 85], [1171, 65], [1237, 115]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/qa/can-atopic-eczema-be-prevented,4d45909311ddd6ac966c90b9addac450,Can atopic eczema be prevented?,"[{'text': 'Currently, there is no effective strategy for preventing atopic eczema, but the symptoms of the condition can improve. To improve the signs of eczema: Reduce stress Avoid scratchy materials (for example, wool) and chemicals such as harsh soaps, detergents, and solvents Moisturize frequently Avoid sudden changes in temperature or humidity Avoid situations that cause sweating and overheating Granuloma annulare is a chronic skin condition that consists of a circular-shaped rash with reddish bumps (papules).', 'answer_span': [31, 32], 'answer_start': 3601, 'answer_starts': [[3601, 118], [3720, 390]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/qa/how-is-atopic-eczema-diagnosed,7727eb70e7aa4ff5bd1b24cbfabd994f,How is atopic eczema diagnosed?,"[{'text': ""Signs and symptoms of atopic eczema include: Itchiness Skin redness Dry, scaly, or crusted skin that might become thick and leathery from long-term scratching Formation of small, fluid-filled blisters that might ooze when scratched Infection of the areas where the skin has been broken Atopic eczema usually is diagnosed with an analysis of a person's history of symptoms and with an exam of the skin. A doctor might test an area of scaly or crusted skin to rule out other skin diseases or infections."", 'answer_span': [14, 15], 'answer_start': 1354, 'answer_starts': [[1354, 401], [1756, 99]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/qa/can-antibiotics-be-used-to-treat-eczema,33bce222671f662785d722caa5761651,Can antibiotics be used to treat eczema?,"[{'text': 'These products may help control the itching, swelling, and redness associated with eczema.', 'answer_span': [18], 'answer_start': 2179, 'answer_starts': [[2179, 90]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/qa/what-are-symptoms-of-atopic-eczema,ff277f1a63d3490e73a18c983883f838,What are symptoms of atopic eczema?,"[{'text': 'The appearance of eczema can vary from person to person. In adults, eczema occurs most frequently on the hands and elbows, and in ""bending"" areas such as the inside of the elbows and back of the knees. In young children, eczema is often seen on the inside of elbows, behind the knees, face, back of the neck, and scalp. Signs and symptoms of atopic eczema include: Itchiness Skin redness Dry, scaly, or crusted skin that might become thick and leathery from long-term scratching Formation of small, fluid-filled blisters that might ooze when scratched Infection of the areas where the skin has been broken Atopic eczema usually is diagnosed with an analysis of a person\'s history of symptoms and with an exam of the skin.', 'answer_span': [11, 12, 13, 14], 'answer_start': 1034, 'answer_starts': [[1034, 56], [1091, 144], [1236, 117], [1354, 401]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/qa/what-are-risks-associated-with-phototherapy-for-eczema,57fb2dfa897cc0c540247f279d55af9d,What are risks associated with phototherapy for eczema?,"[{'text': ""Signs and symptoms of atopic eczema include: Itchiness Skin redness Dry, scaly, or crusted skin that might become thick and leathery from long-term scratching Formation of small, fluid-filled blisters that might ooze when scratched Infection of the areas where the skin has been broken Atopic eczema usually is diagnosed with an analysis of a person's history of symptoms and with an exam of the skin. Your health care professionals will work with you to minimize any risks."", 'answer_span': [14, 30], 'answer_start': None, 'answer_starts': [[1354, 401], [3528, 72]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/qa/what-is-a-skin-rash-and-what-causes-it,6e8e867d77a02fbf6efbf4bca2fbb6dd,What is a skin rash and what causes it?,"[{'text': 'There are many types of rashes, including eczema, granuloma annulare, lichen planus, and pityriasis rosea. A doctor might test an area of scaly or crusted skin to rule out other skin diseases or infections. The cause of granuloma annulare is unknown.', 'answer_span': [2, 15, 35], 'answer_start': None, 'answer_starts': [[138, 106], [1756, 99], [4281, 43]]}]",FALSE
https://www.webmd.com/a-to-z-guides/qa/what-are-some-serious-reactions-to-the-smallpox-vaccine,423fd0e13440abde518e02b813303c7a,What are some serious reactions to the smallpox vaccine?,"[{'text': 'The smallpox vaccine prevents smallpox. The disease was declared to be eradicated worldwide in the late 1970s. However, the smallpox virus can be used as a bio-weapon, and there is a vaccine available for people who may encounter the agent. These reactions may require medical attention: A vaccinia rash or outbreak of sores limited to one area. This is an accidental spreading of the vaccinia virus caused by touching the vaccination site and then touching another part of the body or another person. A toxic or allergic rash in response to the vaccine that can take various forms (erythema multiforme). These reactions require immediate medical attention: Eczema vaccinatum. Serious skin rashes caused by widespread infection of the skin in people with skin conditions such as eczema or atopic dermatitis. Progressive vaccinia (or vaccinia necrosum). Ongoing infection of skin with tissue destruction frequently leading to death. Postvaccinal encephalitis. Inflammation of the brain.', 'answer_span': [0, 4, 5, 11, 12, 18, 21, 22, 23, 24, 25, 26], 'answer_start': None, 'answer_starts': [[0, 39], [269, 70], [340, 129], [994, 104], [1099, 155], [1639, 102], [1951, 71], [2023, 130], [2154, 44], [2199, 78], [2278, 26], [2305, 26]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/qa/what-is-psoriasis,81451c62395b5cf873b75f21a67f7e8b,What is psoriasis?,"[{'text': 'This skin condition can show up anywhere, but often happens on the scalp. It causes the body to make too many new skin cells. This buildup can form thick, crusted scales that can feel itchy or sore.', 'answer_span': [63, 64, 65], 'answer_start': 5425, 'answer_starts': [[5425, 73], [5499, 51], [5551, 72]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/qa/how-is-lichen-planus-on-the-scalp-treated,f5ca4bc662086f8ba5d5d39ce9384d69,How is lichen planus on the scalp treated?,"[{'text': 'To kill the fungus, you must treat ringworm on the scalp with medications taken by mouth. Retinoid medications used for acne may also help. Antihistamines (such as Benadryl), cold compresses, and soothing baths can help the itching. Sometimes doctors use a type of ultraviolet light therapy called PUVA (psoralen plus UVA radiation), narrow band UVB phototherapy, or antibiotics.', 'answer_span': [49, 81, 82, 83], 'answer_start': None, 'answer_starts': [[4275, 89], [6913, 49], [6963, 92], [7056, 146]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/how-effective-are-psoriasis-laser-treatments,dfe328deb4f17d8231e33abd3b0d23c5,How effective are psoriasis laser treatments?,"[{'text': 'Because laser treatment for psoriasis is still a relatively new therapy, research is still underway to confirm its effectiveness. Some studies find that most people who are treated with lasers see real improvements in their skin that can last anywhere from several months to a year. Results are usually seen within 8 to 10 sessions.', 'answer_span': [22, 23, 24], 'answer_start': 2336, 'answer_starts': [[2336, 129], [2466, 152], [2619, 49]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/what-are-side-effects-of-psoriasis-laser-treatments,c548a13af727854365954ccf598c539b,What are side effects of psoriasis laser treatments?,"[{'text': 'Avoid laser treatments if you have: Lupus or scleroderma Sun sensitivity Xeroderma pigmentosum (an inherited disease that causes sensitivity to sunlight) Risks for, or a history of, skin cancer A condition that requires you to take medications that make you sensitive to the sun Laser therapy is generally safe, but some people have reported side effects after treatment, including: Temporary redness, itching, burning, and stinging Blistering Purple-colored spots (purpura) on the skin Darkening or lightening of the skin (hyperpigmentation or hypopigmentation) Scarring More research is needed to determine whether exposure to UVB light from the excimer laser might increase the long-term risk for skin cancer.', 'answer_span': [27], 'answer_start': 2893, 'answer_starts': [[2893, 712]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/are-excimer-lasers-used-to-treat-psoriasis,720001bab64349b313707bf4a818cdd8,Are excimer lasers used to treat psoriasis?,"[{'text': 'Today, there is another option for treating psoriasis: excimer lasers, which deliver ultraviolet light to localized areas of the skin. This treatment uses intense, focused doses of laser light to help control areas of mild to moderate psoriasis without harming healthy skin around them. Targeted laser therapy is similar in effectiveness to traditional light therapy, but it works in fewer sessions with stronger doses of light that can reach deeper into the affected skin. The handheld laser wands are also good for reaching psoriasis in hard-to-treat areas, such as the elbows, knees, palms of the hands, soles of the feet, and scalp.', 'answer_span': [3, 4, 5, 6], 'answer_start': 422, 'answer_starts': [[422, 134], [557, 151], [709, 186], [896, 162]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/where-are-psoriasis-laser-treatments-done,55cf1015d3f27bdc0ff477361e481202,Where are psoriasis laser treatments done?,"[{'text': ""Excimer laser treatments are performed in the dermatologist's office. Each session takes only a few minutes. During the treatment, the doctor aims the laser directly at patches of psoriasis. You might feel some warmth at the site or a snapping sensation against the skin."", 'answer_span': [10, 11, 12, 13], 'answer_start': 1210, 'answer_starts': [[1210, 69], [1280, 38], [1319, 81], [1401, 80]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/what-dose-of-laser-light-will-treat-my-psoriasis,59dc9a7e1c4570b6300acbcb66cf9a16,What dose of laser light will treat my psoriasis?,"[{'text': 'Your doctor will determine your dose of laser light based on the thickness of your psoriasis plaques and your skin color (a lower dose is used on lighter skin). During the procedure, you will be given dark goggles to protect your eyes.', 'answer_span': [18, 19], 'answer_start': 1908, 'answer_starts': [[1908, 160], [2069, 74]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/are-there-any-risks-for-laser-treatment-for-psoriasis,d361fc2b0abe2f7a8593988728df7fba,What are the side effects of laser treatment for psoriasis?,"[{'text': 'Avoid laser treatments if you have: Lupus or scleroderma Sun sensitivity Xeroderma pigmentosum (an inherited disease that causes sensitivity to sunlight) Risks for, or a history of, skin cancer A condition that requires you to take medications that make you sensitive to the sun Laser therapy is generally safe, but some people have reported side effects after treatment, including: Temporary redness, itching, burning, and stinging Blistering Purple-colored spots (purpura) on the skin Darkening or lightening of the skin (hyperpigmentation or hypopigmentation) Scarring More research is needed to determine whether exposure to UVB light from the excimer laser might increase the long-term risk for skin cancer.', 'answer_span': [27], 'answer_start': 2893, 'answer_starts': [[2893, 712]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/when-should-i-avoid-psoriasis-laser-treatments,828a32d8267a3b4f073ded448a5fe0be,When should I avoid psoriasis laser treatments?,"[{'text': 'Avoid laser treatments if you have: Lupus or scleroderma Sun sensitivity Xeroderma pigmentosum (an inherited disease that causes sensitivity to sunlight) Risks for, or a history of, skin cancer A condition that requires you to take medications that make you sensitive to the sun Laser therapy is generally safe, but some people have reported side effects after treatment, including: Temporary redness, itching, burning, and stinging Blistering Purple-colored spots (purpura) on the skin Darkening or lightening of the skin (hyperpigmentation or hypopigmentation) Scarring More research is needed to determine whether exposure to UVB light from the excimer laser might increase the long-term risk for skin cancer.', 'answer_span': [27], 'answer_start': 2893, 'answer_starts': [[2893, 712]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/what-are-some-common-treatment-options-for-psoriasis,b014d29a1bf88d2a1705a813ec4db098,What are some common treatment options for psoriasis?,"[{'text': ""If you're living with psoriasis, you know how uncomfortable and embarrassing the red, itchy, scaly skin can be. Treatment options for psoriasis include steroid cream or other medicated creams, oral medications, and light therapy. All of these treatments work well, but medications can have side effects and light therapy requires a regimen of three sessions a week for two to three months followed by maintenance therapy."", 'answer_span': [0, 1, 2], 'answer_start': 0, 'answer_starts': [[0, 111], [112, 117], [230, 191]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/how-does-psoriasis-laser-treatment-work,01aabb2158f81e7a0e0ddd4ce146122e,How does psoriasis laser treatment work?,"[{'text': ""Excimer laser treatments are performed in the dermatologist's office. Each session takes only a few minutes. During the treatment, the doctor aims the laser directly at patches of psoriasis. You might feel some warmth at the site or a snapping sensation against the skin. Excimer lasers aim a high intensity ultraviolet B ( UVB) light dose of a very specific wavelength -- 308 nanometers -- directly at the psoriasis plaques. Because the laser light never touches the surrounding skin, it reduces the risk of UV radiation exposure. Excimer lasers are used to treat mild-to-moderate psoriasis. With excimer laser therapy, patients usually have 2 sessions a week for 4 to 10 sessions to get results. Your doctor will determine your dose of laser light based on the thickness of your psoriasis plaques and your skin color (a lower dose is used on lighter skin). During the procedure, you will be given dark goggles to protect your eyes."", 'answer_span': [10, 11, 12, 13, 14, 15, 16, 17, 18, 19], 'answer_start': 1210, 'answer_starts': [[1210, 69], [1280, 38], [1319, 81], [1401, 80], [1482, 153], [1636, 105], [1742, 60], [1803, 104], [1908, 160], [2069, 74]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/how-does-excimer-laser-treatments-work,360b95c8ad59de85b3940a475f79b589,How does excimer laser treatments work?,"[{'text': 'Excimer lasers aim a high intensity ultraviolet B ( UVB) light dose of a very specific wavelength -- 308 nanometers -- directly at the psoriasis plaques. Because the laser light never touches the surrounding skin, it reduces the risk of UV radiation exposure. Excimer lasers are used to treat mild-to-moderate psoriasis.', 'answer_span': [14, 15, 16], 'answer_start': 1482, 'answer_starts': [[1482, 153], [1636, 105], [1742, 60]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/can-psoriasis-laser-treatments-increase-the-risk-for-skin-cancer,1b39c8263a155222ea3588c1331912c3,Can psoriasis laser treatments increase the risk for skin cancer?,"[{'text': 'Avoid laser treatments if you have: Lupus or scleroderma Sun sensitivity Xeroderma pigmentosum (an inherited disease that causes sensitivity to sunlight) Risks for, or a history of, skin cancer A condition that requires you to take medications that make you sensitive to the sun Laser therapy is generally safe, but some people have reported side effects after treatment, including: Temporary redness, itching, burning, and stinging Blistering Purple-colored spots (purpura) on the skin Darkening or lightening of the skin (hyperpigmentation or hypopigmentation) Scarring More research is needed to determine whether exposure to UVB light from the excimer laser might increase the long-term risk for skin cancer.', 'answer_span': [27], 'answer_start': 2893, 'answer_starts': [[2893, 712]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/how-well-do-psoriasis-laser-treatments-treat-midtomoderate-psoriasis,dc89a9664a710a2930de30cd87b433bf,What levels of psoriasis can laser sessions treat?,"[{'text': ""Psoriasis laser treatments work well on people with mild-to-moderate psoriasis. But because the light is concentrated, it's not effective for people with psoriasis on large areas of the body."", 'answer_span': [20, 21], 'answer_start': 2144, 'answer_starts': [[2144, 79], [2224, 111]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/what-should-i-know-before-starting-psoriasis-laser-treatments,de9b29ff00cffbd8b9d39d548f80207d,What should I know before starting psoriasis laser treatments?,"[{'text': ""Here's what the research shows about this new treatment for psoriasis. To make sure you're a good candidate, have a complete health history and exam done before starting treatment."", 'answer_span': [9, 26], 'answer_start': None, 'answer_starts': [[1139, 70], [2783, 109]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/what-are-my-treatment-options-for-psoriasis,3a67e0b29da9d4c17f70d10271f72023,What are my treatment options for psoriasis?,"[{'text': 'All of these treatments work well, but medications can have side effects and light therapy requires a regimen of three sessions a week for two to three months followed by maintenance therapy. During the procedure, you will be given dark goggles to protect your eyes.', 'answer_span': [2, 19], 'answer_start': None, 'answer_starts': [[230, 191], [2069, 74]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/qa/what-are-the-causes-of-keratosis-pilaris,d8869c9dcc99b81435806db388971ff4,What are the causes of keratosis pilaris?,"[{'text': ""It causes small, hard bumps that may make your skin feel like sandpaper. Keratosis pilaris is caused by a buildup of keratin, the protein that protects skin from infections and other harmful things. The buildup forms a plug that blocks the opening of a hair follicle, but doctors don't know what triggers the buildup. If you have dry skin, you're more likely to have keratosis pilaris. It's usually worse in the winter months, when there's less moisture in the air, and then may clear up in the summer. It often affects people with certain skin conditions, including eczema (also called atopic dermatitis)."", 'answer_span': [2, 8, 9, 10, 11, 12], 'answer_start': None, 'answer_starts': [[830, 72], [1252, 125], [1378, 118], [1497, 67], [1565, 116], [1682, 103]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/acne/qa/how-is-azelaic-acid-used-to-treat-acne,333634aa0a9ffb6ba79780253579298d,How is azelaic acid used to treat acne?,"[{'text': 'Another topical is azelaic acid, which comes in a gel or cream and has antibacterial and anti-inflammatory properties. It is more commonly used for another type of condition called rosacea, but it may help mild acne.', 'answer_span': [80, 81], 'answer_start': 7140, 'answer_starts': [[7140, 118], [7259, 97]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/acne/qa/how-can-antibiotics-treat-acne,33d952eb43e331640cab38180b5a78d2,How can antibiotics treat acne?,"[{'text': 'Antibiotics work by clearing the skin of acne-causing bacteria and reducing inflammation.', 'answer_span': [50], 'answer_start': 4135, 'answer_starts': [[4135, 89]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/acne/qa/how-can-sulfur-treat-acne,3bae3afaeb5e5a3f9338651b094673f7,How can sulfur treat acne?,"[{'text': ""It's unclear how sulfur works, but it has only a marginal benefit in most cases."", 'answer_span': [30], 'answer_start': 2562, 'answer_starts': [[2562, 80]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/acne/qa/how-can-topical-retinol-gel-treat-acne,5a98be90541117807d7b8d38edc56ff6,How can topical retinol gel treat acne?,"[{'text': 'Retinol works to keep pimples from being able to form. It affects the growth of cells, causing increased cell turnover to unblock pores.. Your acne may appear to get worse before it gets better because it will work on the pimples that have already started forming beneath your skin. It must be used continuously and may take 8-12 weeks to get results.', 'answer_span': [32, 33, 34, 35], 'answer_start': 2664, 'answer_starts': [[2664, 54], [2719, 82], [2802, 144], [2947, 68]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/acne/qa/what-are-some-side-effects-of-acne-treatments,735c02f1483ba867042f223f7ff992ee,What are some side effects of acne treatments?,"[{'text': 'The topical retinoids and benzoyl peroxide can leave skin reddened, dry, and sensitive to sunlight. Oral antibiotics may cause sensitivity of sunlight and stomach upset. Benzoyl peroxide may inhibit the effects of some topical retinoids, so never apply them at the same time of day. Taking oral antibiotics for more than a few weeks may leave women susceptible to yeast infections.', 'answer_span': [94, 95, 96, 97], 'answer_start': 8339, 'answer_starts': [[8339, 99], [8439, 69], [8509, 112], [8622, 98]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/acne/qa/what-are-acne-scar-treatments,e74fd4b9df11f2eb439aa2c07570653b,What are acne scar treatments?,"[{'text': 'Procedures include dermabrasion, several types of lasers, and chemical peeling. These procedures remove the scarred surface and expose unblemished skin layers. Dermatologists may also use the following: microneedling to stimulate collagen and lessen the appearance of scars subcision where a needle is used under the scars to break them up fillers, which are injections under the scars to lift them up to the surrounding skin surface Dermatologists may use more superficial peels such as glycolic or salicylic acid help to loosen whiteheads and blackheads and decrease pimples.', 'answer_span': [104, 105, 106], 'answer_start': 9211, 'answer_starts': [[9211, 79], [9291, 79], [9371, 417]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/acne/qa/how-are-oral-contraceptives-used-to-treat-acne,b17ebd42ab97633849af2e7f40a017d0,How are oral contraceptives used to treat acne?,"[{'text': 'Birth control pills contain female hormones that work by counteracting the effect of male hormones (such as testosterone) on acne.', 'answer_span': [85], 'answer_start': 7457, 'answer_starts': [[7457, 130]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/acne/qa/how-can-benzoyl-peroxide-treat-acne,1a0ec1b0ab66a03562822cf8a8acd1db,How can benzoyl peroxide treat acne?,"[{'text': ""It's believed that this compound works by destroying the bacteria associated with acne. It usually takes at least four weeks to work and it must be used continuously to keep acne at bay."", 'answer_span': [15, 16], 'answer_start': 1217, 'answer_starts': [[1217, 87], [1305, 98]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/acne/qa/how-can-salicylic-acid-treat-acne,55e772346fcae7af9ecc62fdd6fe0667,How can salicylic acid treat acne?,"[{'text': 'On the skin, salicylic acid helps to correct the abnormal shedding of cells. It must be used continuously, just like benzoyl peroxide, because its effects stop when you stop using it -- pores clog up again and the acne returns.', 'answer_span': [22, 25], 'answer_start': None, 'answer_starts': [[1877, 76], [2113, 150]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/acne/qa/can-overthecounter-acne-products-cause-serious-allergic-reactions,2f3b4f0099705018f71163f6d8dd6949,Can over-the-counter acne products cause serious allergic reactions?,"[{'text': 'These substances are combined in some over-the-counter acne drugs. Seek emergency medical attention if you have symptoms such as throat tightness, difficulty breathing, feeling faint, or swelling of the face or tongue. Also stop using the product if you develop hives or itching.', 'answer_span': [40, 99, 100], 'answer_start': None, 'answer_starts': [[3291, 66], [8825, 151], [8977, 60]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/how-can-taking-care-of-your-skin-help-your-sex-life-when-you-have-psoriasis,963b09aabc1716d436533856e4af526b,How can taking care of your skin help your sex life when you have psoriasis?,"[{'text': ""After sex, gently clean your genitals and sweaty skin, then put on your psoriasis medicine and moisturizer. Moisture is key to keeping your skin healthy. Look for face and body creams without alcohol, fragrance, or dyes to avoid irritation. Some people swear by natural oils like coconut or avocado. Apply them after your bath or shower while your skin is still damp, and whenever your skin feels dry. Don't be afraid to speak up about psoriasis symptoms, especially in the groin area, since your doctor might not ask. Treatment can help clear your skin and make you feel better and more comfortable with your body."", 'answer_span': [35, 36, 37, 38, 39, 40, 41], 'answer_start': 2477, 'answer_starts': [[2477, 107], [2585, 45], [2631, 86], [2718, 58], [2777, 101], [2879, 116], [2996, 96]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/should-i-tell-my-sex-partners-about-my-psoriasis,be8875c581b48552ae0f07603ca9ac7e,Should I tell my sex partners about my psoriasis?,"[{'text': ""Psoriasis can change the way you feel about your body, especially with a romantic partner. Since psoriasis around your groin and genitals can look like an STD, you may need to reassure your partner that it isn't an infection. Tell them what feels good and what doesn't. If you're having a flare or sex is too painful, be honest. Sex is only one part of intimacy. Explore other ways of touching and being together instead."", 'answer_span': [0, 9, 12, 13, 14, 15], 'answer_start': None, 'answer_starts': [[0, 90], [752, 134], [978, 43], [1022, 58], [1081, 33], [1115, 58]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/how-can-using-lubricants-help-your-sex-life-when-you-have-psoriasis,2c5efd4ebd7169975142b311e3c03ad0,How can using lubricants help your sex life when you have psoriasis?,"[{'text': 'Sex is only one part of intimacy. Bonus: That could make the sex even better the next time around. They can even trigger flares. Or make your own lube with coconut oil. It keeps skin moist and may calm burning and itching. A lubricated condom cuts down on irritation, too. Look for non-latex ones; some treatments for genital psoriasis can cause latex condoms to leak or break.', 'answer_span': [14, 16, 20, 31, 32, 33, 34], 'answer_start': None, 'answer_starts': [[1081, 33], [1174, 64], [1474, 29], [2228, 39], [2268, 53], [2322, 49], [2372, 104]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/how-is-fish-oil-used-to-treat-psoriasis,40509530de07df46a3b987b792eed692,How is fish oil used to treat psoriasis?,"[{'text': ""Fish oil. Fish oil may be helpful for psoriasis when taken as an injection by vein, but it doesn't seem to have a positive effect when taken by mouth. However, some research showed that it might give added benefit to UVB light therapy."", 'answer_span': [87, 88, 89], 'answer_start': 9008, 'answer_starts': [[9008, 9], [9018, 140], [9159, 84]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/how-are-steroidbased-creams-used-to-treat-psoriasis,8fd5824537bd60ed6e9abc14579dd4e5,How are steroid-based creams used to treat psoriasis?,"[{'text': ""The mainstay of psoriasis treatment, steroid creams decrease inflammation, relieve itching, and block the production of cells that are overproduced in psoriasis. Stronger preparations, which are more effective than milder ones, can cause side effects that include burning, dryness, irritation, and thinning of the skin. Be especially careful to follow your doctor's instructions on their use."", 'answer_span': [37, 38, 39], 'answer_start': 4553, 'answer_starts': [[4553, 161], [4715, 157], [4873, 72]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/how-are-coaltar-ointments-and-shampoos-used-to-treat-psoriasis,736ee92317f29b4172c0be1500797855,How are coal-tar ointments and shampoos used to treat psoriasis?,"[{'text': ""These products can help slow the rapid growth of skin cells and alleviate symptoms, but some people are vulnerable to the side effects, especially folliculitis, a pimple-like rash affecting the hair follicles. These medicines should be used only under a doctor's supervision."", 'answer_span': [44, 45], 'answer_start': 5250, 'answer_starts': [[5250, 209], [5460, 65]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/how-is-salicylic-acid-used-to-treat-psoriasis,650ecc9c35fe3da2c65522fd367353b5,How is salicylic acid used to treat psoriasis?,"[{'text': 'Some doctors recommend salicylic acid ointment, which smoothes the skin by promoting the shedding of psoriatic scales. Using salicylic acid over large areas of skin, however, may cause the body to absorb too much of the medication, leading to side effects. Salicylic acid may also cause skin irritation and weaken hair shafts, which can cause breakage and temporary hair loss. The effectiveness of these preparations are modest at best.', 'answer_span': [32, 33, 34, 35], 'answer_start': 4094, 'answer_starts': [[4094, 118], [4213, 137], [4351, 119], [4471, 59]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/how-are-prescription-retinoids-used-to-treat-psoriasis,9a23a50f7e7132a1107633657f4ef98f,How are prescription retinoids used to treat psoriasis?,"[{'text': ""Prescription retinoids. These topical preparations containing a synthetic form of vitamin A can help improve psoriasis. These preparations don't work as quickly as steroids."", 'answer_span': [46, 47, 48], 'answer_start': 5526, 'answer_starts': [[5526, 23], [5550, 95], [5646, 53]]}]",FALSE
